Row.names;FT_H01;FT_H02;FT_H03;FT_H04;FT_B01;FT_B02;FT_B03;FT_B04;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Name;Type2;log10padj
ENSG00000175265;1.68386771486895;0.761753421495493;1.62546299487234;0.434464771596073;-0.762324674085651;-1.62273018997193;-0.669332929740754;-1.45116110903452;1687.36564315143;-2.44884891999035;0.450288749989721;-5.43839685101227;5.37621200322989e-08;1.47905565777747e-05;GOLGA8A;Protein coding;4.83001548292615
SNORA75;0.969410652582347;1.14536389148945;1.54193738248581;1.38357169270624;-0.462261718319557;-1.6949268975166;-1.69905402008662;-1.18404098334108;1252.5170445793;-2.45907413615895;0.485821937609826;-5.06167784076866;4.15582832463474e-07;1.15841741739031e-05;SNORA75;snoRNA;4.93613492126119
ENSG00000198886;1.83207115813965;0.556422100658928;0.914349626202309;1.59312705527671;-2.15446762119487;-1.09953815123508;-0.65014821240754;-0.991815955440096;14506.1587880061;-2.47899698960414;0.532490763080284;-4.65547416308962;3.23235941488831e-06;0.000345822551721261;MT_ND4;Protein coding;3.46114668900094
ENSG00000085563;1.03018818547053;1.0169310240645;1.29821792072529;0.691359349373226;-0.682312608003463;-1.40645807035316;-0.506954470972486;-1.44097133030443;582.017848247944;-2.47918911272007;0.483357704773529;-5.12909815698844;2.91133520077514e-07;5.25617309373278e-05;ABCB1;Protein coding;4.27933034123838
SNORD90;1.63686658004192;1.58624903070477;1.20612768590681;0.852828560170272;-0.0868257732810935;-1.88501766280284;-1.79730794999394;-1.51292047074589;1051.42166216842;-2.47923522284735;0.448297842308792;-5.53033048314255;3.19628041517894e-08;1.96755105011013e-06;SNORD90;snoRNA;5.70607399061133
ENSG00000150938;1.45223729126124;0.437652271312759;1.69011004725994;1.59508865995473;-0.307021555035346;-1.35190061765171;-0.946628730013703;-2.56953736708791;6920.2105121202;-2.48907838719575;0.485037462263302;-5.13172400247417;2.87100278193099e-07;5.23791791751873e-05;CRIM1;Protein coding;4.28084131160914
ENSG00000198727;1.61774625642973;0.891772205721834;1.02491177311544;1.58954952627145;-2.18726567340929;-1.53538665982268;-0.354360762520336;-1.04696666578613;8999.75667706358;-2.4993542374999;0.508058751659363;-4.91941971147392;8.68011638705505e-07;0.000128584424974733;MT_CYB;Protein coding;3.89081163294502
ENSG00000158186;1.09876161363071;0.40964093117012;0.959034927912684;1.89800429752565;-0.732840018813533;-1.47798908958661;-0.986118313288527;-1.1684943485505;762.755181507534;-2.51612282826558;0.395416476272205;-6.36322201843071;1.9756479036262e-10;2.14012059160308e-07;MRAS;Protein coding;6.669561754318
ENSG00000109667;2.30987122631823;0.388355180993445;1.26335823742486;0.503035738414626;-1.06797706605748;-2.07548234888779;-0.660356498591842;-0.660804469614048;1186.32557577559;-2.51929918902164;0.490128162777316;-5.1400824934156;2.74617875179843e-07;5.06348618363514e-05;SLC2A9;Protein coding;4.29555037071059
ENSG00000107282;1.96470673468649;0.324932809007985;1.32977326676443;1.0373212055312;-0.792259469810718;-0.784560813485866;-0.832409638709592;-2.24750409398393;1181.14775431492;-2.53378094113517;0.539525462945226;-4.69631391872307;2.64898332191659e-06;0.00030205380878591;APBA1;Protein coding;3.51991568360849
ENSG00000164330;1.19780529803233;0.903376524146195;1.06593654794634;2.13353427822055;-0.553218140049061;-1.76486824915116;-0.52568449535416;-2.45688176379104;10139.867803303;-2.5592938064413;0.580508089527274;-4.40871342296955;1.03986514759269e-05;0.000854167902278504;EBF1;Protein coding;3.06845675241896
SNORA58;2.18499731818957;0.738784119933134;1.2966730391269;0.747222827084736;-2.00179925479073;-0.745729077441958;-1.22962327639835;-0.990525695703305;715.759212913681;-2.56767204616775;0.510778609557925;-5.0269764593119;4.98273492181572e-07;1.25860193210308e-05;SNORA58;snoRNA;4.90011160589454
ENSG00000167191;1.23182776189471;1.52347962739048;1.27867737176723;0.32760523140238;-2.01079741206336;-1.38609288629273;-0.481261614900111;-0.483438079198595;440.349199267361;-2.59823750521932;0.502112063170481;-5.17461677541324;2.28379239060037e-07;4.30246627324843e-05;GPRC5B;Protein coding;4.36628252539308
ENSG00000047648;0.968666889767446;1.52312586124067;1.35406602339836;1.3047239027466;-0.579228599354549;-1.77817161191559;-0.82163518331105;-1.97154728257189;2879.61732937022;-2.60745256707863;0.547999004912466;-4.75813376247851;1.9539100939174e-06;0.000241894069626974;ARHGAP6;Protein coding;3.6163747788471
ENSG00000169744;1.35500771759139;1.42861977775556;1.29742400508979;1.62725688580261;-0.490893631931643;-1.62935995633146;-0.573104724002011;-3.01495007397423;7375.08862417092;-2.61135987879964;0.586672482650294;-4.4511374847561;8.5416631350779e-06;0.00074022052728585;LDB2;Protein coding;3.13063887551845
ENSG00000146592;1.59263095996098;0.664731217218437;1.3063632053619;1.85994724453296;-0.239021420825024;-2.00929662255212;-0.726904796360829;-2.44844978733631;3369.83011611793;-2.62200292760318;0.557141373405396;-4.70617163391905;2.52412030907052e-06;0.000289722206601392;CREB5;Protein coding;3.53801821575643
ENSG00000139946;1.74410898787761;1.21235206618451;1.4128789776222;1.41549595092061;-0.102954854939185;-1.6021229534543;-0.947326207444217;-3.13243196676723;2875.16611031671;-2.63002712574586;0.592843120979779;-4.43629525699694;9.15202989478315e-06;0.000770014476390202;PELI2;Protein coding;3.11350110994793
ENSG00000146122;1.00946043387514;1.09025026053585;1.11853139994052;1.55786852760997;-0.530092465104236;-1.31976423979785;-0.962278193270937;-1.96397572378845;940.392710377618;-2.63340483506493;0.451897188108738;-5.82744240141469;5.62832659239356e-09;2.70972656942681e-06;DAAM2;Protein coding;5.56707453029912
ENSG00000182621;1.6807401555556;1.18054243309704;1.46136814340269;1.43206135668246;-0.927732376123215;-1.09311222595187;-0.538775106141099;-3.19509238052161;9866.26734078355;-2.64164570169228;0.531148301306511;-4.97346163998717;6.57677926674214e-07;0.000100874989602809;PLCB1;Protein coding;3.99621649703263
ENSG00000183287;-0.0406996263241002;1.11266114591218;1.01021268995829;2.09113746644458;-0.815346215007678;-0.718845594004647;-0.796728603057682;-1.84239126392094;651.689804477924;-2.65744231529377;0.573553903058573;-4.63329131076;3.59897541792968e-06;0.000371294297283079;CCBE1;Protein coding;3.4302817210607
ENSG00000103647;1.20386026920807;1.17698609999186;0.868672994358735;0.992494313985467;-0.167725244309662;-1.62839932301917;-0.861535506857575;-1.58435360335772;336.202259061361;-2.67498028505292;0.572659067251496;-4.67115678075547;2.9950821987354e-06;0.000330641813175044;CORO2B;Protein coding;3.48064222613381
ENSG00000112320;1.57916490692401;1.28444714087994;1.35150437550023;0.731892600549815;-0.36767369142294;-1.25558292555255;-1.23379613858579;-2.0899562682927;796.610787981642;-2.72519369323657;0.583025966121527;-4.67422353650116;2.9506781366868e-06;0.00032782790682728;SOBP;Protein coding;3.48435407924257
ENSG00000154655;2.19435975079212;1.01432957217907;1.77393344125314;1.37424088601989;-1.28900719110986;-3.25943972654788;0.270761322130204;-2.07917805471668;3377.92314455148;-2.78060892041363;0.597115945731822;-4.65673198026177;3.21268241417855e-06;0.000345822551721261;L3MBTL4;Protein coding;3.46114668900094
ENSG00000165795;1.78332659633663;0.832994664557473;1.99622620037638;0.816187589158176;-2.02079838872068;-0.164503021875632;-1.71891051740717;-1.52452312242519;1012.77852239412;-2.79901441114038;0.552838398170793;-5.06298842555371;4.12734920644317e-07;6.94516664524981e-05;NDRG2;Protein coding;4.15831732915687
ENSG00000112182;1.96647502142869;1.16911465973238;1.4076702619506;1.59594654859177;-0.271165874462998;-2.20271507779765;-0.680627170497525;-2.98469836894526;3834.52614219889;-2.81103785008042;0.544928154042509;-5.15854765298315;2.48872770673489e-07;4.63813210893861e-05;BACH2;Protein coding;4.33365688541646
ENSG00000118495;2.01170212905985;1.10942234440786;1.26408204345209;1.05733070244521;-0.57818786885414;-1.81128764526386;-0.965712094008953;-2.08734961123805;2413.294329767;-2.82263723803345;0.474161065124969;-5.95290808470224;2.63419255466028e-09;1.53393583893365e-06;PLAGL1;Protein coding;5.81419280556293
ENSG00000171044;2.04069001943551;0.672646616451567;1.66461152018956;1.28275876847319;-0.598582970932769;-2.31813298045989;-0.539734896625145;-2.20425607653203;2690.20539046838;-2.82373085792514;0.635565902722268;-4.4428608360368;8.87705854779353e-06;0.000750522823172476;XKR6;Protein coding;3.12463609645582
ENSG00000154258;1.3395868626746;1.25965500884423;1.0504979057142;1.89126630019016;-1.09352821365541;-1.91978164661422;-0.208419170763579;-2.31927704638997;1330.08477485585;-2.82667961165671;0.618884420095463;-4.56737885116043;4.93860938316213e-06;0.000480876279938012;ABCA9;Protein coding;3.31796664473134
ENSG00000147257;1.367814900761;1.70095642397327;1.02130968631963;0.957421125990905;-1.97061322400505;-0.693326017696251;-1.1242832353894;-1.25927965995411;754.685915147951;-2.83405364199414;0.626941495569721;-4.52044355337934;6.17101981843992e-06;0.000571957836862036;GPC3;Protein coding;3.24263598500604
